Customer_ID,Age,Annual_Income,Credit_Score,Tenure_Months,Card_Tier,Acquisition_Channel,Credit_Limit,Avg_Monthly_Spend,Utilization_Rate,Avg_Payment_Ratio,Delinq_30D_Count,Satisfaction_Score,Churn_Risk
C01015,27,87429,606,17,Classic,Digital,5620,788.59,0.407,0.656,1,7,0.062
C01016,47,70302,592,80,Classic,Partner,4410,553.61,0.487,0.675,1,9,0.036
C01017,45,67016,760,63,Gold,Digital,15115,1250.43,0.29,0.822,0,9,0.02
C01018,51,93844,644,29,Gold,Partner,11791,1391.06,0.305,0.789,0,8,0.079
C01019,45,96231,695,34,Gold,digital,14210,1573.95,0.641,0.712,0,7,0.07
C01020,55,54805,688,42,Gold,Digital,9810,1114.77,0.405,0.818,0,6,0.181
C01021,34,132652,569,28,Gold,Branch,15540,1740.96,0.698,0.789,1,8,0.074
C01022,29,60823,789,65,Gold,Partner,13567,1358.24,0.172,0.934,0,7,0.153
C01023,42,108239,704,38,Platinum,Digital,23841,2556.02,0.232,0.627,0,9,0.02
C01024,38,34457,760,58,Gold,Branch,7275,984.22,0.264,0.881,0,8,0.05
C01025,35,139147,639,85,Classic,Partner,12831,1534.23,0.31,0.571,0,7,0.085
C01026,32,77573,651,56,Gold,Direct Mail,12611,1536.72,0.62,0.612,1,6,0.163
C01027,53,46030,661,7,Classic,Partner,2792,552.6,0.483,0.667,0,6,0.163
C01028,33,126014,736,55,Platinum,Digital,31918,3202.05,0.402,0.801,0,6,0.167
C01029,39,48699,684,13,Classic,Branch,1548,479.36,0.507,0.83,0,6,0.185
C01030,37,63310,704,39,Gold,Partner,8823,780.68,0.199,0.734,0,8,0.108
C01031,28,77257,607,15,Classic,Branch,3564,424.88,0.628,0.596,2,6,0.172
C01032,47,141652,725,9,Platinum,Branch,31062,3746.93,0.44,0.818,0,,0.134
C01033,46,91500,623,60,Gold,Partner,7781,945.85,0.601,0.582,0,7,0.096
C01034,34,44056,794,63,Classic,Digital,5597,407.99,0.344,0.78,0,9,0.02
C01035,45,73298,647,8,Gold,Digital,5401,636.45,0.359,0.749,0,6,0.255
C01036,64,34034,617,55,Classic,Branch,3769,456.29,0.45,0.617,0,10,0.02
C01037,31,86976,746,18,Platinum,Digital,19530,2198.0,0.424,0.748,0,8,0.054
C01038,45,113690,728,58,Platinum,Branch,22789,2543.92,0.559,0.82,0,8,0.073
C01039,25,48698,709,47,Gold,Digital,7656,405.04,0.314,0.738,0,5,0.313
C01040,45,29809,641,67,Classic,Digital,4593,647.82,0.567,0.708,1,9,0.02
C01041,24,101392,726,39,Platinum,DIGITAL,20747,2494.54,0.38,0.82,0,7,0.111
C01042,57,280000,655,11,Platinum,Partner,40000,5153.4,0.531,0.615,1,9,0.042
C01043,54,35202,641,29,Classic,Digital,2574,344.61,0.298,0.774,0,8,0.037
C01044,50,45910,598,59,Classic,Direct Mail,1000,720.4,0.425,0.668,0,6,0.117
C01045,39,257122,687,36,Platinum,Branch,40000,4801.32,0.51,0.82,0,6,0.169
C01046,35,62713,620,83,Classic,PARTNER,4787,150,0.525,0.668,1,,0.046
C01047,43,98503,631,44,Classic,Partner,6607,947.4,0.318,0.761,0,10,0.02
C01048,57,113710,681,71,Gold,Digital,16516,1980.38,0.317,0.797,0,7,0.096
C01049,38,36950,703,49,Classic,Branch,3677,311.35,0.433,0.779,0,7,0.117
C01050,34,137845,692,5,Platinum,Digital,30799,2820.97,0.502,0.752,0,9,0.032
C01051,47,162825,601,31,Platinum,Digital,31609,3487.43,0.582,0.669,0,9,0.02
C01052,37,82929,641,40,Gold,Partner,10478,1123.44,0.558,0.637,1,5,0.245
C01053,52,56046,685,49,Gold,Digital,9593,952.65,0.241,0.768,0,8,0.045
C01054,52,52852,668,41,Classic, Branch,4230,150,0.537,0.549,0,8,0.107
C01055,21,60294,783,43,Gold,Digital,12628,1210.3,0.206,0.909,0,5,0.238
C01056,46,89175,746,35,Platinum,Branch,24853,2709.0,0.379,0.903,0,8,0.064
C01057,45,155801,562,43,Platinum,Partner,29209,3102.09,0.407,0.511,0,7,0.12
C01058,38,64790,621,15,Classic,Direct Mail,5243,501.58,0.315,0.725,0,9,0.02
C01059,63,68608,650,38,Gold,DIGITAL,8277,718.31,0.467,0.709,0,6,0.189
C01060,62,128792,713,16,Classic,Branch,9844,1386.96,0.289,0.927,0,8,0.09
C01061,43,58301,613,66,Classic,Partner,5375,459.08,0.576,0.795,0,8,0.072
C01062,25,136029,776,100,Classic,Direct Mail,13351,1440.04,0.23,0.915,0,8,0.086
C01063,42,53360,635,24,Classic,Direct Mail,4508,228.47,0.414,0.596,0,8,0.024
C01064,57,107913,685,21,PLATINUM,Partner,20353,2157.59,0.329,0.81,0,8,0.077
C01065,32,87443,539,18,Classic,direct mail,2759,507.34,0.534,0.683,1,6,0.16
C01066,28,58919,635,64,Classic,Digital,8798,972.55,0.81,0.63,0,9,0.02
C01067,33,88395,705,15,gold,DIGITAL,12384,1206.77,0.306,0.634,0,6,0.174
C01068,30,59534,677,21,Gold,Digital,6268,557.01,0.456,0.647,0,8,0.163
C01069,30,118975,639,6,Gold,Partner,16914,1990.82,0.422,0.788,0,9,0.02
C01070,39,74692,612,46,Classic, Digital,2752,426.75,0.498,0.761,0,6,0.168
C01071,42,138331,621,58,Platinum,Direct Mail,24128,2748.39,0.282,0.693,0,8,0.02
C01072,27,37843,679,54,Classic,Digital,4517,228.4,0.313,0.713,0,6,0.172
C01073,56,77303,734,27, Gold,Branch ,13165,1038.42,0.251,0.697,0,9,0.02
C01074,50,90938,661,126,Gold,Partner,11015,816.85,0.596,0.921,0,7,0.183
C01075,21,70758,618,18,Classic,Direct Mail,5081,1128.49,0.459,0.592,0,10,0.02
C01076,32,45342,585,79,Classic,Direct Mail,1529,496.87,0.357,0.613,0,9,0.02
C01077,45,98638,771,50,Platinum,Direct Mail,23016,2630.52,0.41,0.858,0,6,0.148
C01078,50,67184,699,26,Gold,Digital,12220,1392.96,0.389,0.791,0,8,0.049
C01079,37,28000,584,42,Classic,Digital,1000,150,0.454,0.671,0,6,0.133
C01080,42,94966,607,103,Gold,Digital,7375,640.99,0.363,0.798,0,6,0.247
C01081,59,69945,792,13,Platinum ,Digital,21637,2457.73,0.467,0.984,0,8,0.034
C01082,37,72459,669,26,Gold,Partner,11446,1155.02,0.295,0.775,0,,0.02
C01083,50,87646,671,75,Gold,Partner,10913,1710.05,0.278,0.814,0,3,0.337
C01084,44,40777,657,74,Classic,Branch,3922,734.47,0.487,0.713,0,6,0.184
C01085,40,64292,669,37,Gold,Branch,8599,1415.95,0.592,0.724,0,6,0.143
C01086,62,133789,657,30,Platinum,Digital,28088,3235.63,0.285,0.725,0,,0.064
C01087,60,28516,605,86,Classic,DIGITAL,4189,211.78,0.583,0.743,0,,0.126
C01088,71,60238,663,38,Classic,Digital,9578,877.18,0.629,0.671,0,8,0.044
C01089,42,125093,668,92,Classic,Branch,7697,1554.0,0.378,0.779,0,9,0.02
C01090,22,53146,672,56,Classic,Direct Mail,7824,1051.07,0.681,0.716,0,8,0.058
C01091,33,35641,742,40,Gold,Direct Mail,5053,178.03,0.36,0.739,0,9,0.04
C01092,49,167948,726,18,Classic,Digital,18297,1775.66,0.355,0.733,0,7,0.113
C01093,39,173977,674,47,Platinum,Branch,35520,3764.84,0.404,0.673,0,7,0.117
C01094,21,76521,582,70,Classic,Digital,3811,400.91,0.396,0.561,0,6,0.154
C01095,58,111240,666,32,Gold,Partner,11026,1828.14,0.349,0.677,0,8,0.02
C01096,39,88838,736,29,Gold,Partner,14734,1625.87,0.306,0.756,0,,0.076
C01097,53,58054,621,67,Classic,Digital,2453,484.82,0.458,0.625,0,7,0.059
C01098,60,89467,591,43,Gold,Digital,12308,1444.1,0.66,0.707,0,7,0.059
C01099,39,161582,625,30,Gold,Digital,21185,2346.63,0.442,0.563,0,8,0.083
C01100,46,70122,677,47,Gold,Partner,12211,858.55,0.447,0.675,0,9,0.055
C01101,43,48361,716,46,Gold,Digital,10359,831.18,0.398,0.784,0,8,0.128
C01102,51,62737,723,33,Gold,Digital,10104,1080.59,0.373,0.853,0,9,0.02
C01103,38,89465,708,57,Gold,Digital,12381,1219.69,0.283,0.754,0,6,0.148
C01104,36,123760,653,101,Platinum,Branch,24825,2896.93,0.548,0.755,0,7,0.138
C01105,47,79189,728,47,Gold,Branch,15238,1389.15,0.507,0.888,0,8,0.061
C01106,27,61292,670,26,Gold,Digital,8828,1223.46,0.308,0.647,0,9,0.02
C01107,36,178570,766,33,Platinum,Partner,40000,4130.45,0.135,0.814,0,5,0.196
C01108,27,54220,654,20,Classic,Direct Mail,4241,711.29,0.403,0.657,0,9,0.02
C01109,27,38593,647,41,Classic,Digital,2406,647.52,0.657,0.653,1,6,0.181
C01110,59,91532,629,35,Classic,Digital,7295,585.61,0.411,0.66,0,9,0.02
C01111,28,101864,723,57,Platinum,Direct Mail,22404,2312.67,0.234,0.761,0,7,0.142
C01112,36,81177,629,63,Gold,Branch,6974,670.45,0.592,0.613,0,9,0.095
C01113,38,131278,663,6,Platinum,Partner,27786,2865.46,0.498,0.66,0,8,0.119
C01114,32,54180,697,87,Gold,Digital,11549,1282.45,0.323,0.668,0,10,0.02
C01115,41,83726,727,52,Gold,Branch,15191,1548.36,0.487,0.801,0,7,0.14
C01116,53,80445,711,30,Classic,Branch,10557,971.76,0.393,0.672,0,5,0.23
C01117,52,88679,683,48,Gold,Digital,14185,1554.29,0.401,0.841,0,5,0.232
C01118,45,71398,636,108,Classic,Partner,3959,544.16,0.48,0.76,0,8,0.093
C01119,56,51769,634,59,Classic,Branch,4554,598.66,0.341,0.611,0,7,0.065
C01120,40,149509,787,20,Platinum,Digital,33837,3420.0,0.155,0.931,0,6,0.148
C01121,40,61933,755,24,Gold,Digital,12497,1166.56,0.199,0.852,0,8,0.067
C01122,37,81431,632,30,Gold,digital,8878,1147.56,0.493,0.725,0,7,0.126
C01123,27,68714,703,38,Gold,Direct Mail,10949,1239.61,0.281,0.885,0,8,0.065
C01124,49,82399,626,10,Gold,Digital,11372,1335.58,0.432,0.648,0,6,0.189
C01125,62,28000,685,8,Classic,Digital,4973,775.93,0.464,0.777,0,8,0.079
C01126,29,45737,734,21,Classic,Branch,6033,761.09,0.246,0.813,0,,0.062
C01127,38,114655,628,18,Gold,Branch,16393,2101.07,0.65,0.685,0,7,0.111
C01128,63,46083,687,17,Classic,Digital,2190,819.06,0.352,0.64,0,5,0.221
C01129,37,71200,664,8,Gold,Branch,9114,1073.35,0.379,0.726,0,10,0.02
C01130,24,75778,593,37,Classic,Direct Mail,2988,227.66,0.331,0.568,0,7,0.071
C01131,43,45721,583,27,Classic,Partner,1000,150,0.446,0.678,0,6,0.202
C01132,39,63699,654,44,Classic,Digital,6487,795.81,0.528,0.746,0,6,0.151
C01133,34,38662,715,41,Classic,Branch,3946,719.41,0.405,0.81,0,8,0.046
C01134,22,89594,695,58,Classic,Direct Mail,6735,658.5,0.554,0.631,0,6,0.183
C01135,45,67601,669,34,Gold,Branch,9206,1089.44,0.531,0.73,0,,0.02
C01136,57,55420,782,57,Gold,Digital,12426,1268.55,0.258,0.758,0,5,0.257
C01137,38,113755,748,16,Gold,Partner,18505,2158.26,0.309,0.8,0,8,0.084
C01138,44,157122,728,25,Platinum,Branch,34349,3373.77,0.689,0.74,0,6,0.178
C01139,56,90413,757,20,Platinum,PARTNER,21401,2635.3,0.243,0.815,0,10,0.02
C01140,36,76878,670,48, Gold,Branch,10758,1242.68,0.24,0.877,0,6,0.22
C01141,31,66215,608,42,Classic,Branch,5121,432.09,0.607,0.766,0,8,0.072
C01142,35,41991,580,18,Classic,Digital,4099,536.93,0.44,0.594,0,,0.157
C01143,28,79603,747,17,Gold,Branch,11641,1569.56,0.49,0.82,0,5,0.174
C01144,30,78026,554,142,Classic,Branch,1942,150,0.664,0.41,0,5,0.227
C01145,44,41254,629,42,Classic,Digital,2149,150,0.322,0.717,0,8,0.055
C01146,24,94904,660,124,GOLD,Digital,11789,930.27,0.551,0.737,0,5,0.213
C01147,42,81520,642,42,Classic,Digital,5819,461.82,0.533,0.607,0,9,0.044
C01148,37,38977,660,80,Classic,Partner,3120,578.84,0.565,0.801,0,5,0.251
C01149,22,160124,652,47,Platinum,Digital,34545,3570.7,0.393,0.708,0,9,0.02
C01150,50,31423,706,39,Classic,Digital,4610,718.63,0.712,0.864,0,7,0.073
C01151,52,54416,617,44,Classic,Digital,2877,697.64,0.411,0.651,0,8,0.096
C01152,34,59242,612,28,Classic,Partner,2327,509.32,0.605,0.545,0,8,0.097
C01153,55,57271,685,10,Gold,branch,9319,1071.66,0.376,0.83,0,7,0.123
C01154,52,104090,712,14,Platinum,DIRECT MAIL,21098,2596.08,0.213,0.875,0,7,0.129
C01155,37,54263,694,94,Gold,Branch,9740,874.46,0.316,0.816,0,7,0.188
C01156,36,71366,595,46,Classic,Digital,7208,750.46,0.362,0.659,0,6,0.157
C01157,62,42219,680,30,Classic,digital,3285,487.77,0.356,0.683,0,8,0.058
C01158,40,45696,678,107,Classic,Digital,1712,435.96,0.545,0.899,0,7,0.087
C01159,22,87772,678,95,Gold,digital,14918,1554.38,0.464,0.755,0,7,0.145
C01160,35,116664,708,23,Platinum,Digital,26335,2844.74,0.654,0.88,0,9,0.02
C01161,34,49766,637,38,Classic, Digital,1000,150,0.442,0.626,0,9,0.02
C01162,48,52043,698,10,Gold,Digital,8096,828.35,0.355,0.871,0,8,0.188
C01163,39,71391,657,16, Gold,Branch,9099,756.88,0.401,0.82,0,9,0.075
C01164,43,73600,749,151,Gold,Digital,13559,1582.6,0.38,0.804,1,8,0.02
C01165,57,56935,690,57,Gold,Branch,7780,844.09,0.271,0.659,0,10,0.042
C01166,55,94622,652,31,Gold,Branch,14059,1032.31,0.292,0.854,0,6,0.191
C01167,53,111491,726,46,Platinum,Digital,22386,2394.99,0.555,0.881,0,9,0.02
C01168,39,55814,598,93,Classic,Digital,1000,425.3,0.502,0.649,0,7,0.117
C01169,37,57597,627,17,Classic,Partner,2909,150,0.448,0.615,1,7,0.116
C01170,45,48464,606,64, Classic,Branch,2536,763.34,0.488,0.81,0,7,0.103
C01171,42,86932,730,41,Gold,Digital,14013,1586.95,0.23,0.859,0,9,0.02
C01172,22,104931,652,27,Gold,Branch,11982,1247.2,0.367,0.646,0,5,0.228
C01173,21,79360,771,95,Platinum,Branch,19143,1751.61,0.323,0.93,0,7,0.13
C01174,36,84303,689,24,Classic,Branch,7054,1185.25,0.336,0.744,0,6,0.128
C01175,21,28000,696,129,Classic,Branch,1000,364.8,0.597,0.803,0,5,0.242
C01176,36,67630,753,20,Gold,Branch,12963,983.51,0.242,0.8,0,9,0.02
C01177,41,53810,664,57,Classic,Digital,3422,150,0.478,0.782,0,8,0.081
C01178,26,87783,767,93,Gold,Digital,13937,1402.68,0.271,0.776,0,10,0.02
C01179,52,83676,643,34,Gold,Digital,9592,1314.63,0.349,0.809,0,6,0.182
C01180,64,122414,680,59,Platinum,Direct Mail,25351,2075.14,0.379,0.687,0,9,0.02
C01181,57,85415,756,58,Classic,Branch,8970,612.02,0.478,0.75,0,6,0.203
C01182,37,97200,744,48,Classic, Partner,13421,1074.96,0.344,0.828,0,9,0.024
C01183,21,73976,685,18,Gold,Digital,14169,1522.98,0.275,0.755,0,7,0.071
C01184,52,72550,628,38,Classic,Partner,3324,200.5,0.344,0.677,0,9,0.039
C01185,50,44517,561,56,Classic,Direct Mail,1882,646.51,0.472,0.566,1,6,0.167
C01186,22,46887,714,39,Gold,Branch,8105,1166.68,0.318,0.742,0,9,0.02
C01187,21,87144,658,6,Classic,Direct Mail,6374,954.86,0.356,0.739,0,9,0.08
C01188,50,280000,676,41,Platinum,Digital ,40000,5279.23,0.364,0.943,0,7,0.135
C01189,72,68941,668,48,Gold,DIRECT MAIL,7731,1088.43,0.295,0.765,0,10,0.02
C01190,38,50995,657,42,Classic,Branch,3574,630.67,0.298,0.744,0,7,0.038
C01191,46,130189,746,18,Gold, Branch,19843,2426.27,0.28,0.814,0,9,0.02
C01192,51,51863,675,39,Classic,Branch,5969,754.12,0.495,0.884,0,10,0.02
C01193,36,60604,650,52,Classic,Branch,5277,860.22,0.437,0.715,0,6,0.138
C01194,51,104312,678,40,Gold,Branch,15892,2001.5,0.383,0.865,0,7,0.115
C01195,47,44266,676,56,Classic,Direct Mail,1934,635.61,0.589,0.823,0,9,0.02
C01196,40,98529,696,76,Classic,Digital,13532,1293.18,0.417,0.79,0,8,0.02
C01197,23,75611,700,40,Gold,Digital,11441,865.96,0.447,0.997,0,9,0.09
C01198,33,46831,651,55,Classic,Partner,6581,663.56,0.48,0.756,0,8,0.02
C01199,42,138275,629,26,Platinum,BRANCH,25177,2884.95,0.53,0.755,0,6,0.154
C01200,25,58556,722,53,Gold,Digital,11693,770.33,0.488,0.815,0,5,0.279
C01201,45,114863,705,36,Gold,Direct Mail,17509,1705.49,0.437,0.915,0,9,0.044
C01202,33,95654,691,36,Gold,Direct Mail,16215,1248.54,0.307,0.891,0,7,0.127
C01203,48,65886,644,99,Classic,Partner,6379,293.62,0.325,0.682,1,10,0.02
C01204,32,81834,621,52,Gold,Partner ,7597,1035.02,0.503,0.622,0,6,0.195
C01205,49,61639,677,103,Gold,Digital,7385,1041.04,0.586,0.632,0,6,0.197
C01206,44,51893,663,28,Classic,Digital,2533,458.34,0.457,0.788,0,8,0.052
C01207,46,120991,722,41,Platinum,Branch,28043,2582.3,0.379,0.811,0,6,0.154
C01208,51,48332,727,27,Gold ,Digital,13558,892.51,0.342,0.666,0,6,0.205
C01209,21,53309,744,62,Gold,Digital,7795,1058.59,0.223,0.914,0,8,0.045
C01210,29,101023,695,18,Classic,Digital,8397,825.41,0.428,0.821,0,6,0.123
C01211,34,85218,669,51,Gold,Branch ,14203,1566.4,0.251,0.831,0,8,0.038
C01212,37,51559,642,25,Classic,Partner,3471,493.22,0.517,0.712,0,8,0.054
C01213,46,50380,659,42,Classic,Partner,3342,330.95,0.38,0.835,0,7,0.096
C01214,45,109378,671,53,Classic,Digital,7839,634.82,0.23,0.649,0,5,0.232
C01215,36,81732,711,42,Gold,Branch,15540,1704.84,0.421,0.81,0,7,0.132
C01216,33,56144,746,46,Classic,Partner,8765,909.25,0.211,0.929,0,9,0.02
C01217,29,92073,723,103,Platinum,Direct Mail,23288,2667.61,0.334,0.804,0,6,0.176
C01218,41,84184,673,53,Gold,Partner,11952,1431.66,0.74,0.632,0,7,0.081
C01219,36,138705,696,28,Platinum,Direct Mail,26782,2865.15,0.527,0.724,0,6,0.169
C01220,42,63247,589,8,Classic,Branch,2991,220.71,0.666,0.546,0,8,0.081
C01221,30,80277,739,42,Gold,Direct Mail,11241,1362.58,0.279,0.723,0,7,0.129
C01222,55,81294,720,33,Gold,Branch,13754,1465.5,0.516,0.879,0,10,0.02
C01223,29,125789,733,35,Platinum,Digital,31040,2921.93,0.42,0.763,0,5,0.183
C01224,39,77264,809,89,Platinum,Partner,22629,1981.19,0.39,0.871,0,7,0.15
C01225,61,139089,766,90,Classic,Digital ,13496,1790.61,0.305,0.733,0,8,0.041
C01226,38,52231,739,19,Gold,Branch,9049,1153.17,0.353,0.811,0,8,0.081
C01227,36,67004,671,56,GOLD,Digital,8785,594.78,0.655,0.852,0,8,0.141
C01228,49,103543,749,21,Classic, Digital,14423,1522.39,0.369,0.796,0,,0.135
C01229,65,39804,613,55,Classic,Partner,4453,752.01,0.445,0.716,1,5,0.174
C01230,37,89731,701,34,Gold,Partner,13124,1424.07,0.352,0.8,0,6,0.143
C01231,59,43169,694,25,Classic,direct mail,6666,775.04,0.453,0.932,0,8,0.069
C01232,33,35174,742,22,Classic,Partner,6236,818.63,0.321,0.812,0,,0.234
C01233,30,73894,630,13,Classic,PARTNER,3461,1194.4,0.495,0.763,0,4,0.314
C01234,21,47470,630,49,Classic,Partner,1000,468.85,0.638,0.628,0,8,0.02
C01235,59,93707,654,18,Gold,Branch,12330,1140.41,0.477,0.735,0,9,0.02
C01236,49,97520,652,22,Classic,Direct Mail,9457,1368.73,0.468,0.657,0,10,0.02
C01237,46,130382,734,20,Gold,Direct Mail,19092,2389.99,0.509,0.903,0,7,0.119
C01238,42,124516,621,61,Gold,Partner,13883,1502.06,0.303,0.785,0,7,0.09
C01239,37,81334,640,42, Gold,Partner,9276,1130.89,0.566,0.728,0,8,0.048
C01240,55,103977,601,25,Gold,direct mail,11599,1306.83,0.521,0.6,0,7,0.098
C01241,44,99645,744,37,Platinum,Digital,24771,2261.82,0.213,0.972,0,9,0.02
C01242,28,82567,603,31,Classic,Digital,7758,1316.56,0.534,0.542,0,9,0.02
C01243,57,90124,762,61,Platinum,Digital,22548,2147.39,0.552,0.942,0,6,0.136
C01244,52,92167,717,74,Gold, Partner,13974,1702.12,0.267,0.841,0,8,0.088
C01245,43,75051,658,72,Gold,Digital,9482,1246.62,0.27,0.717,0,5,0.236
C01246,35,143369,702,70,Platinum,Digital,33710,3463.71,0.544,0.762,0,7,0.12
C01247,23,99388,607,29,Gold,Branch,9002,1175.42,0.47,0.641,0,9,0.02
C01248,62,72789,690,68,Classic,Digital,8772,1489.47,0.404,0.72,0,10,0.02
C01249,26,162648,674,88,Platinum ,Partner,34676,3816.48,0.296,0.765,0,5,0.161
C01250,54,118690,639,34,Gold,Digital,17348,1639.46,0.667,0.764,0,7,0.107
C01251,42,78873,633,37,gold,Digital,8888,1392.96,0.648,0.87,0,9,0.02
C01252,54,114409,760,51,Platinum,Digital,27786,2645.8,0.492,0.889,0,6,0.155
C01253,25,43275,690,128,Classic,Branch,1813,276.9,0.465,0.915,0,8,0.057
C01254,51,71446,703,22,Gold,Branch,13870,1386.88,0.229,0.714,0,7,0.134
C01255,43,44732,768,15,Classic,Digital,7215,602.92,0.207,0.891,0,8,0.069
C01256,48,64680,722,8,Gold,Branch,11992,1573.22,0.348,0.754,0,10,0.02
C01257,26,71989,743,27,Gold,Partner,12224,1483.82,0.269,0.973,0,8,0.063
C01258,41,57146,747,67,Gold,Partner,9311,928.85,0.456,0.744,0,9,0.02
C01259,33,124590,667,14,Classic,Branch,11443,1399.36,0.45,0.778,0,10,0.02
C01260,30,69962,592,63,Classic,Digital,5149,894.27,0.456,0.558,1,10,0.02
C01261,64,46644,655,45,Classic,Direct Mail,3623,377.53,0.55,0.461,0,10,0.02
C01262,37,89894,576,46, Classic,Direct Mail,6446,691.77,0.479,0.567,0,10,0.02
C01263,50,41158,658,70,Classic,Digital,2869,157.29,0.624,0.597,0,8,0.028
C01264,49,124992,669,41,Platinum,Branch,26943,2445.92,0.386,0.829,0,10,0.02
C01265,41,87937,679,30,Gold,Partner,13178,1338.51,0.598,0.78,0,10,0.02
C01266,66,74011,651,70,Classic,Partner,4627,469.82,0.598,0.566,0,7,0.12
C01267,39,100294,615,52,Gold,Partner,11509,1604.08,0.455,0.678,0,5,0.212
C01268,44,192136,765,43,Platinum,Direct Mail,40000,4061.42,0.376,0.885,0,8,0.02
C01269,48,104333,592,28,Gold,Partner,8886,1161.0,0.546,0.688,0,10,0.02
C01270,30,83661,655,15,Gold,Digital,10436,1368.57,0.343,0.706,0,9,0.06
C01271,46,57336,781,160,Gold,Branch,14607,1638.19,0.343,0.835,0,8,0.061
C01272,46,28000,701,52,Classic,Partner,6918,927.62,0.557,0.638,0,6,0.163
C01273,34,180766,742,25, Gold,Direct Mail,27239,2941.82,0.303,0.969,0,5,0.213
C01274,22,53097,683,59,Classic,Branch,2682,265.34,0.371,0.594,0,8,0.064
C01275,41,78755,597,6,Classic,Digital,5388,566.17,0.534,0.582,0,7,0.139
C01276,36,86329,581,55,Classic,Branch,1000,150,0.583,0.483,0,,0.161
C01277,49,57076,741,65,Gold,Partner,9384,1041.34,0.283,0.733,0,6,0.089
C01278,51,131211,649,51,Platinum,Direct Mail,25937,2883.12,0.249,0.671,1,6,0.196
C01279,21,42372,604,57,Classic,Branch,1000,341.48,0.604,0.627,0,,0.046
C01280,41,69782,661,76,Gold,Partner,8334,1013.33,0.38,0.673,0,9,0.02
C01281,43,76917,682,72,Gold,Branch,11777,1189.98,0.365,0.73,0,7,0.084
C01282,43,128248,725,15,Classic,Partner,13058,1137.55,0.471,0.877,0,10,0.02
C01283,49,65024,669,11,Classic,Partner,8804,1026.84,0.263,0.888,0,9,0.037
C01284,29,74952,641,27,Gold,Digital,9885,1226.11,0.522,0.763,0,6,0.148
C01285,48,115586,677,48,Platinum, Branch,25232,2896.2,0.385,0.648,0,8,0.04
C01286,57,37532,671,39,Classic,Partner,5182,649.85,0.332,0.879,0,8,0.029
C01287,36,110809,602,87,Gold,Digital,13105,1607.79,0.702,0.727,0,5,0.25
C01288,44,103718,635,147,Gold,Digital,12316,1345.63,0.539,0.72,0,6,0.177
C01289,26,95392,691,19,Gold,Partner,17152,2135.84,0.501,0.728,1,6,0.154
C01290,38,47870,647,18,Classic,Partner,3227,497.03,0.3,0.597,0,6,0.167
C01291,41,66243,685,151,Gold,Digital,10781,1101.58,0.308,0.764,0,8,0.037
C01292,57,150636,747,56,Platinum,Digital,31762,3371.4,0.308,0.883,0,8,0.096
C01293,33,122187,634,53,Gold,Partner,15686,2105.26,0.479,0.678,0,5,0.23
C01294,41,33888,711,120,Classic,Digital,1621,590.64,0.541,0.798,0,7,0.104
C01295,53,66698,644,37,Classic,Digital,1863,310.73,0.537,0.668,0,9,0.02
C01296,33,66646,664,80,Gold,Partner,10224,1465.97,0.396,0.896,0,6,0.163
C01297,36,74540,633,5,Classic,Digital,3851,585.89,0.455,0.641,0,8,0.114
C01298,56,113230,769,44,Platinum,Digital,26775,3217.19,0.371,0.983,0,7,0.108
C01299,36,59698,816,76,Platinum,Digital,19532,1972.78,0.345,0.827,0,6,0.183
C01300,55,92865,715,57,Gold,Partner,15323,1336.69,0.267,0.682,0,4,0.246
C01301,51,80970,571,113,CLASSIC,Partner,2303,150,0.689,0.602,0,8,0.082
C01302,61,38770,777,45,Classic,Partner,6226,845.32,0.373,0.852,0,7,0.081
C01303,32,121707,702,17,Platinum,Digital,27115,2764.41,0.529,0.781,0,9,0.023
C01304,47,53800,688,22,Classic,Direct Mail,8550,881.08,0.413,0.815,0,6,0.163
C01305,39,70106,663,66,Gold,Digital,8825,1524.47,0.49,0.779,0,8,0.038
C01306,21,81112,689,54,Gold,Digital,11211,1352.23,0.457,0.631,0,7,0.121
C01307,25,118201,711,14,Platinum,Partner,25287,2461.07,0.36,0.87,0,7,0.135
C01308,47,28000,773,17,Gold,Digital,7862,687.38,0.327,0.875,0,8,0.147
C01309,21,67378,635,23,Classic,Direct Mail,4567,600.23,0.385,0.526,0,7,0.133
C01310,42,128496,683,17,Gold,Partner,16811,1969.04,0.241,0.607,0,5,0.223
C01311,45,35695,602,61,Classic,Branch,1430,281.95,0.657,0.48,0,8,0.052
C01312,68,76017,634,15,Gold,Branch,9119,1064.55,0.423,0.698,0,7,0.09
C01313,52,59408,706,34,Gold,Digital,6782,972.07,0.284,0.933,0,10,0.02
C01314,58,67649,627,23,Classic,Branch,4862,357.5,0.388,0.727,0,6,0.126
C01315,47,97665,754,13,Platinum,Digital,24683,2416.17,0.304,0.854,0,7,0.128
C01316,30,168299,800,52,Classic,Digital,19114,1987.25,0.318,0.854,0,3,0.348
C01317,44,50515,709,65,Gold,Digital,3995,599.73,0.54,0.714,0,6,0.266
C01318,34,48561,793,65,Gold,Partner,13959,1040.04,0.21,0.892,0,9,0.02
C01319,21,65408,678,99,Classic,Direct Mail,4999,365.2,0.491,0.794,0,5,0.22
C01320,30,57229,674,27,Classic,Digital,3646,784.77,0.272,0.741,0,7,0.114
C01321,42,123729,753,78,Platinum,Digital,27196,3525.04,0.147,0.817,0,8,0.029
